Document,Primary Introducer,Status,Description,Document ID
LB620,Legislative Performance Audit Committee,Passed,Require the Department of Administrative Services and University of Nebraska to present health insurance management plans to the Appropriations Committee,18890
LB621,Karpisek,Indefinitely postponed,Exempt certain information from disclosure under the Intergovernmental Risk Management Act,18814
LB622,Haar,Indefinitely postponed,Change provisions relating to a report filed with the Nebraska Power Review Board,18487
LB623,Price,Passed,Change provisions relating to bridge construction and road improvements,18893
LB624,Pirsch,Indefinitely postponed,Provide for fees for copies of motor vehicle accident reports,18906
LB625,Conrad,Indefinitely postponed,Change income eligibility provisions relating to federal child care assistance,18887
LB626,Conrad,Indefinitely postponed,Eliminate an income reduction for extraordinary dividends and certain capital gains,18725
LB627,Conrad,Indefinitely postponed,Provide for termination of certain tax incentives as prescribed,18921
LB628,Conrad,Passed,Change and extend the Small Business Innovation Act,18863
LB629,Conrad,Passed,Change provisions of the Tax Expenditure Reporting Act and require additional information regarding budget submissions from the Governor,18920
LB630,Kolowski,Indefinitely postponed,Redefine place of employment for Nebraska Clean Indoor Air Act,18846
LB631,Harr,Indefinitely postponed,Change provisions relating to garnishment,18329
LB632,Bolz,Indefinitely postponed,Change funding for county offices relating to public assistance programs,18651
LB633,Nordquist,Indefinitely postponed,Include contract violations under disciplinary provisions of Civil Service Act,18823
LB634,Davis,Passed,Adopt the Wildfire Control Act of 2013,18874
LB634A,Davis,Passed,Appropriation Bill,19604
LB635,Wallman,Indefinitely postponed,Provide powers and duties regarding hydraulic fracturing to the Nebraska Oil and Gas Conservation Commission,18751
LB636,Wallman,Indefinitely postponed,Provide restrictions for application of certain herbicides,18865
LB637,Wallman,Indefinitely postponed,Require an economic analysis of rules and regulations proposed by the Department of Environmental Quality,18873
LB638,Nelson,Indefinitely postponed,Provide a cash balance retirement system for school employees,18472
LB639,Nelson,Indefinitely postponed,Make new judges and state patrol officers members of the state employees retirement system,18453
LB640,Hadley,Indefinitely postponed,Change provisions relating to the Tax Equity and Educational Opportunities Support Act,18490
LB641,Sullivan,Withdrawn,Appropriate funds to the Nebraska State Historical Society,18782
LB642,Mello,Indefinitely postponed,Prohibit receiving certain types of wagers on horseracing,18882
LB643,Davis,Passed,Change certain provisions regarding nuisances in cities and villages,18787
LB644,Davis,Withdrawn,Adopt the Contract Carrier Safety Act,18875
LB645,Haar,Indefinitely postponed,Change teacher education allowance and fall personnel report provisions,18860
LB646,Murante,Passed,Change election provisions for public power districts,18868
LB647,Davis,Passed,Change cattle identification provisions of the Animal Importation Act,18929
LB648,Pirsch,Withdrawn,Change penalty for public indecency,18468
LB649,Karpisek,Indefinitely postponed,Change certain penalties relating to operating a motor vehicle during a revocation period and tampering with an ignition interlock device,18943
LB650,Karpisek,Indefinitely postponed,Include asphalt crack filler trailers in the definition of trailer under the Motor Vehicle Registration Act,18942
LB651,Davis,Indefinitely postponed,Eliminate property tax levy and provide for state funding of community colleges,18781
LB652,Lautenbaugh,Indefinitely postponed,Provide procedures for taking grievances by certain county corrections officers to the Civil Service Commission,18867
LB653,Davis,Indefinitely postponed,Change and provide for distribution of the gallonage tax on beer,18778
LB654,Davis,Indefinitely postponed,Change the brand inspection area under the Livestock Brand Act,18876
LB655,Carlson,Indefinitely postponed,Permit collection of fees for insurance consultants,18726
LR1CA,Larson,Indefinitely postponed,Constitutional amendment to change eligibility requirements for members of the Legislature,17832
LR2CA,Pirsch,Indefinitely postponed,Constitutional amendment to require that any bill that imposes or increases a tax be approved by a majority of the members of the Legislature plus four,18182
LR3,Larson,,Congratulate the Wausa Public School one-act team for winning the 2012 Class D-1 state play production championship,18660
LR4,Larson,,Congratulate the Hartington Public School one-act team for winning the 2012 Class C-2 state play production championship,18656
LR5,Larson,,Congratulate Eleanor Wrede Nielsen on her 110th birthday,18594
LR6,Larson,,Congratulate the Mean Green girls' softball team of O'Neill for winning the 2012 Nebraska Amateur Softball Association Fast Pitch 14-Under Class C state championship,17946
LR7,Larson,,Congratulate the Shamrocks girls' softball team of O'Neill for winning the 2012 Nebraska Amateur Softball Association Fast Pitch 18-Under Class C state championship,17945
LR8,Larson,,Congratulate Brady and Riley Wakefield for taking second place in the team roping competition at the 2012 National High School Finals Rodeo,17944
LR9,Janssen,,"Express thanks to Roy Lemons for his service to his community, his state, and his country",18640
LR10,Janssen,,"Express sympathy to the family of Richard ""Dick"" Wikert",18620
LR11,Janssen,,Congratulate the Fremont High School boys' cross country team for winning the 2012 Class A state championship,18562
LR12CA,Harms,Indefinitely postponed,Constitutional amendment to authorize a county manager form of county government,17972
LR13,Brasch,,Congratulate Dick Lindberg on being inducted into the Nebraska Journalism Hall of Fame,18112
LR14,Brasch,,Congratulate Daniel Barber for earning the rank of Eagle Scout,18113
LR15,Brasch,,Congratulate Jacob Jones for achieving the rank of Eagle Scout,18118
LR16,Brasch,,Congratulate Colton Stoner for achieving the rank of Eagle Scout,18119
LR17,Brasch,,Congratulate the Arlington High School softball team for winning the 2012 Class C state championship,18114
LR18,Brasch,,Congratulate Luke Ashton for achieving the rank of Eagle Scout,18116
LR19,Brasch,,Congratulate Dalton Van Stratten for achieving the rank of Eagle Scout,18117
LR20,Lathrop,Referral,Provide for continuation of the Developmental Disabilities Special Investigative Committee,18689
LR21,Scheer,,Congratulate the Norfolk Catholic High School football team for winning the 2012 Class C-1 state championship,18763
LR22,Campbell,Referral,"Provide the Health and Human Services Committee and the Banking, Commerce and Insurance Committee be designated to convene a Partnership Towards Nebraska's Health Care System Transformation",18362
LR23,Avery,Indefinitely postponed,Memorialize Congress to support a constitutional amendment responding to the U.S. Supreme Court decision in Citizens United v. Federal Election Commission,18143
LR24,Nordquist,,Congratulate the Creighton University men's soccer team for their achievements in the 2012 season,18784
LR25,McCoy,,Congratulate Elyse Mancuso for winning the Jeopardy! Teen Tournament,18833
LR26,McCoy,,Congratulate the Elkhorn South High School girls' golf team for winning the 2012 Class B state championship,18834
LR27,McCoy,,Congratulate the Elkhorn South High School boys' tennis team for winning the 2012 Class B state championship,18835
LR28,McCoy,,Congratulate the Mount Michael Benedictine High School boys' cross country team for winning the 2012 Class B state championship,18836
LR29CA,Adams,Indefinitely postponed,Constitutional amendment to change provisions relating to redevelopment projects,18424
LR30,Nelson,,Congratulate Juan Chavez for winning the prestigious Gates Millennium Scholarship,18828
LR31,Campbell,Referral,Provide the Executive Board appoint the Children's Behavioral Health Oversight Committee as a special committee ,18748
LR32,Janssen,,Extend sympathy to the family of Doug Nabb,18797
LR33,Bloomfield,,Extend sympathy to the family of Captain Matthew Justin Meyer,18771
LR34CA,Schumacher,Indefinitely postponed,Constitutional amendment authorizing gaming and directing use of the proceeds ,17981
LR35,Schumacher,,Congratulate Jonathon Kurtis Adam Braasch for earning the rank of Eagle Scout,18948
LR36,Ashford,,Congratulate the Omaha South High School boys' tennis team for their accomplishments,18854
LR37,Janssen,,Extend sympathy to the family of James Ebers,18853
LR38,Avery,Referral,Endorse Taiwan's participation in the International Civil Aviation Organization as an observer and support efforts to grant Taiwan official observer status at the United National Framework Convention on Climate Change,18947
LR39,Bloomfield,,Extend sympathy to the family of Commander Marsha Ann(Heineman)Hanly,18772
LR40,Davis,Referral,Request the United States Forest Service to reconsider its original decision not to pay a proportionate share of the replacement costs of fences destroyed by wildfires between private and public lands in certain counties,18917
LR41CA,Lautenbaugh,Delivered to Governor,Constitutional amendment authorizing legislation for licensing and regulating wagering on live or replayed horseraces,18956
LR42,Brasch,Indefinitely postponed,Urge Congress to pass the Parental Rights Amendment to the United States Constitution and submit it to the states for ratification,18632
LR43,Seiler,,"Congratulate David L. Wacker, Jr., for achieving the rank of Eagle Scout",18960
LR44,Mello,,Congratulate certain honorees for receiving the 80th Annual Ten Outstanding Young Omahans Award,19003
LR45,Crawford,,Congratulate Sergeant Saral Shrestha for being named the 2012 United States Army Soldier of the Year,18961
LR46,Kolowski,,Extend sympathy to the family of George Anderson,19013
LR47,Watermeier,,Congratulate honorees for being named the 2012 Library Volunteers of the Year,19064
LR48,Janssen,,Extend sympathy to the family of Don Dolejs,19097
LR49,Janssen,,Congratulate Jordan Larson and her teammates on winning a silver medal in the women's volleyball competition at the 2012 Summer Olympics,19089
LR50,Bloomfield,,"Congratulate South Sioux City, Nebraska, on its 125th anniversary",18773
LR51,Bloomfield,,"Congratulate Emerson, Nebraska, on its 125th anniversary",18774
LR52,Price,,"Recognize February 17-23, 2013, as Engineers Week in Nebraska",19148
LR53,Harr,,Congratulate Saint Bernard Catholic School on its one hundredth anniversary,19159
LR54,Bloomfield,,Congratulate South Sioux City's unified floor hockey team on winning the gold medal at the 2013 Special Olympics World Winter Games,19161
LR55,Krist,,Congratulate Tom Osborne on his many accomplishments over his outstanding career,19179
LR56,Carlson,,Congratulate Justine Bauer for receiving the 2013 Prudential Spirit of Community Award,19285
LR57,Johnson,,Congratulate Nathan Bazata on winning the 2013 Class D state wrestling championship in the 285-pound division,19318
LR58,Johnson,,Congratulate Austin Svoboda on winning the 2013 Class C state wrestling championship in the 195-pound division,19317
LR59,Schumacher,,Congratulate Nicholas Lutjens on achieving the rank of Eagle Scout,19312
LR60,Adams,,Extend appreciation and congratulations to the honorees for their service to the State of Nebraska,19323
LR61,Campbell,,Congratulate My'Kah Knowlin for receiving the 2013 Prudential Spirit of Community Award,19315
LR62,Wallman,,Congratulate Austin Ruskamp on winning the 2013 Class D state wrestling championship in the 160-pound division,19330
LR63,Wallman,,Congratulate Eric Engler on winning the 2013 Class B state wrestling championship in the 195-pound division,19332
LR64,Wallman,,Congratulate Chance Helmick on winning the 2013 Class B state wrestling championship in the 170-pound division,19331
LR65,Seiler,,Extend sympathy to the family of former Senator Ardyce Bohlke,19381
LR66,Hadley,,Congratulate Thomas Connely on winning the 2013 Class C state wrestling championship in the 170-pound division,19359
LR67,Hadley,,"Declare February 28, 2013, as Support the YMCAs of Nebraska Day",19377
LR68,Hadley,,Congratulate Adam Keating on winning the 2013 Class C state wrestling championship in the 132-pound division,19360
LR69,Hadley,,Congratulate Hunter Bamford for winning the 2013 Class A state wrestling championship in the 126-pound division,19358
LR70,Sullivan,,Congratulate Clayton Lange on winning the 2013 Class C state wrestling championship in the 285-pound division ,19391
LR71,Wallman,,"Congratulate Mosaic, a nonprofit organization that provides opportunities for people with intellectual disabilities, on its one hundredth anniversary",19395
LR72,Avery,,Congratulate D.J. Castillo on his exceptional personal achievements,19361
LR73,Crawford,,Congratulate the Omaha Gross Catholic High School football team on winning the 2012 Class B state football championship,19390
LR74,Howard,,Congratulate Alexandra Baxter for receiving a 2013 Prudential Spirit of Community Award,19435
LR75,Janssen,,Recognize Frank Freeouf for his service to the State of Nebraska,19392
LR76,Bloomfield,,Congratulate the Wayne High School girls' bowling team on winning the 2013 Class C state championship,19365
LR77,Bloomfield,,Congratulate the Emerson-Hubbard High School dance team on winning the Jazz and Hip Hop divisions at the 2013 Class D state cheer and dance championships,19436
LR78,Bloomfield,,Congratulate the Pender High School dance team on winning the Pom division at the 2013 Class D Nebraska state cheer and dance championships,19437
LR79,Pirsch,,Congratulate Madeline Lorenzen for her selection as a distinguished finalist in the 2013 Prudential Spirit of Community Awards,19452
LR80,Brasch,,Congratulate Nick Arlt on winning the 2013 Class D state wrestling championship in the 145-pound division,19471
LR81,Brasch,,Congratulate Will Schany on winning the 2013 Class B state wrestling championship in the 182-pound division,19469
LR82,Brasch,,Congratulate Jason Hansen on winning the 2013 Class C state wrestling championship in the 106-pound division,19470
LR83,Harms,,Congratulate the Scottsbluff High School boys' basketball team for their accomplishments,19546
LR84,Bolz,,Congratulate the Lincoln Southeast High School girls' basketball team on winning the 2013 Class A state championship,19583
LR85,Karpisek,,Congratulate Vince Thatcher on winning the 2013 Class B state wrestling championship in the 145-pound division,19563
LR86,Larson,,Congratulate Josh Coyle on winning the 2013 Class C state wrestling championship in the 182-pound division,19597
LR87,Larson,,Congratulate the Wynot High School girls' basketball team on winning the 2013 Class D-2 state championship,19596
LR88,Janssen,,Extend sympathy to the family of David Heywood,19590
LR89,Larson,,Congratulate the Crofton High School girls' basketball team on winning the 2013 Class C-2 state championship,19598
LR90,Bloomfield,,Congratulate the Pender High School girls' basketball team on winning the 2013 Class D-1 state championship,19562
LR91,Bolz,,Recognize March 2013 as Professional Social Work Month in Nebraska,19643
LR92,Scheer,,Congratulate the Madison High School wrestling team on winning the 2013 Class C state dual championship,19662
LR93,Sullivan,,Congratulate the Pierce High School girls' basketball team on winning the 2013 Class C-1 state championship,19655
LR94,Larson,,Congratulate the Wynot High School boys' basketball team on winning the 2013 Class D-2 state championship,19670
LR95,Scheer,,Congratulate the Newman Grove High School girls' bowling team on winning the 2013 Class D state championship,19679
LR96,Bloomfield,,Congratulate the South Sioux City High School boys' basketball team on winning the 2013 Class B state championship,19703
LR97,Mello,,Recognize the Neighborhood Center for its work promoting neighborhood associations in Omaha,19657
LR98,Nordquist,,Congratulate the Omaha Central High School boys' basketball team on winning the 2013 Class A state championship,19736
LR99,Johnson,,Congratulate the Howells-Dodge High School boys' basketball team for winning the 2013 Class D-1 state championship,19727
LR100,Johnson,,Congratulate the Wahoo High School boys' basketball team for winning the 2013 Class C-1 state championship,19726
LR101,Karpisek,,Congratulate Alexis Page and Nate Harms for being accepted into the Kearney Health Opportunities Program and Anthony Fitzgerald for being accepted into the Rural Health Opportunities Program,19723
LR102,Larson,,Congratulate the Crofton High School girls' cross country team on winning the 2012 Class D state championship,19775
LR103,Coash,,Congratulate Aimee Fischer on becoming a three-time gold medal winner at the 2013 girls' state swimming and diving championships,19811
LR104,Coash,,Congratulate Abby Lunzmann on becoming a state gold medalist at the 2013 girls' state state swimming and diving championships,19809
LR105,Coash,,Congratulate Vladislav Blazhievskiy on becoming a state gold medalist at the 2013 boys' State swimming and diving championships,19812
LR106,Karpisek,,Congratulate Emma Vertin on becoming a state gold medalist at the 2013 girls' state swimming and diving championships,19786
LR107,Christensen,,Congratulate Austin Thelander on winning the 2013 Class D state wrestling championship in the 106-pound division,19825
LR108,Christensen,,Congratulate the Southern Valley High School boys' basketball team on winning the 2013 Class C-2 state championship,19826
LR109,Christensen,,Congratulate Rulon Taylor on winning the 2013 Class D state wrestling championship in the 220-pound division,19828
LR110,Avery,,Congratulate Meredith Wekesser on her exceptional personal achievements,19791
LR111,McGill,Referral,"Interim study to explore the possibility of replicating the Delancey Street Foundation in Nebraska, which is considered one of the nation's leading self-help residential education centers for ex-convicts and former substance abusers",19201
LR112,Bolz,,Congratulate Patricia Morrow on her exceptional personal achievements,19859
LR113,Bolz,,Congratulate Sophia Nelson on becoming a state gold medalist at the 2013 girls' state swimming and diving championships,19860
LR114,Bolz,,Congratulate Alexa Goldenstein on her exceptional personal achievements,19858
LR115,Davis,,"Congratulate the city of Alliance, Nebraska, on 125 years of progress",19808
LR116,Campbell,,Congratulate Ellie Walstad on her exceptional personal achievements,19818
LR117,Gloor,,Congratulate the Grand Island Senior High School wrestling team on winning the 2013 Class A state championship,19897
LR118,Larson,,Congratulate Jan Schiferl on her selection as the 2013 Nebraska Mother of the Year,19952
LR119,Scheer,,"Congratulate Newman Grove, Nebraska, on its 125th anniversary",19916
LR120,Brasch,,Congratulate Kristyn Schlickbernd for placing first in Informative Speaking at the 2013 Class C-1 state speech championship,19968
LR121,Gloor,,Commend the members of Students Against Destructive Decisions at Grand Island Senior High School for their efforts in educating young people and the public,19967
LR122,Hansen,,Recognize November 2013 as Nebraska Caregivers Month,19970
LR123,Price,,Recognize April 2013 as Personal Security Awareness Month in Nebraska,19994
LR124,Johnson,,"Congratulate Jon ""Jake"" Jacoby on being honored with the Nebraska EMT of the Year Award",20020
LR125,Howard,,Recognize the quality education Duchesne Academy of the Sacred Heart has provided to young women,20080
LR126,Seiler,,Congratulate Matthew L. Schwab on achieving the rank of Eagle Scout,20023
LR127,Seiler,,Congratulate Douglas M. Johnson on achieving the rank of Eagle Scout,20036
LR128,Seiler,,Congratulate Caleb Schlick on achieving the rank of Eagle Scout,20035
LR129,Seiler,,Congratulate Gage M. Haack on achieving the rank of Eagle Scout,20034
LR130,Seiler,,Congratulate Shaun D. Eborn on achieving the rank of Eagle Scout,20033
LR131,Seiler,,Congratulate Collin Spilinek on achieving the rank of Eagle Scout,20032
LR132,Seiler,,Congratulate Kyl Rouse on achieving the rank of Eagle Scout,20031
LR133,Seiler,,Congratulate Kenneth A. Wochner on achieving the rank of Eagle Scout,20030
LR134,Seiler,,Congratulate Joseph A. Matticks on achieving the rank of Eagle Scout,20029
LR135,Seiler,,Congratulate Michael A. Cox II on achieving the rank of Eagle Scout,20028
LR136,Seiler,,Congratulate Aaron J. Bono on achieving the rank of Eagle Scout,20027
LR137,Seiler,,Congratulate Tyler J. Lantis on achieving the rank of Eagle Scout,20024
LR138,Seiler,,Congratulate Aaron G. Hemberger on achieving the rank of Eagle Scout,20025
LR139,Larson,,Congratulate Anna Creekmore on her accomplishments at the 2013 Class D-1 state speech championship,20100
LR140,Larson,,Congratulate Rachel Flaugh on her accomplishments at the 2013 Class D-1 state speech championship,20099
LR141,Larson,,"Congratulate the Hartington Public School speech team on winning the 2013 Class
D-1 state speech championship",20098
LR142,Mello,,"Designate April 22, 2013, as Earth Day in the State of Nebraska",19532
LR143,Krist,Referral,Interim study to examine children's day health services,20154
LR144,McGill,,Congratulate Kenny Martin on his state wrestling championship and his exceptional personal achievements,20166
LR145,McCoy,,Congratulate Jack Hoffman for his Husker spring football game touchdown and recognize his courageous personal struggle with brain cancer,20175
LR146,Schumacher,,Congratulate Irene Hajek on her 105th birthday,20216
LR147,McGill,,Recognize and support programs and initiatives to engage our youth through service learning and volunteerism in our community,20017
LR148,Johnson,,Congratulate Rhonda Cerny on winning the 2013 National Volunteer Fire Council Fire Prevention Award,20236
LR149,Lathrop,,Congratulate the Creighton University men's basketball team for their outstanding achievements during the 2012-2013 season,20189
LR150,Lathrop,,Congratulate the Creighton University women's basketball team for their outstanding achievements during the 2012-2013 season,20190
LR151,Nordquist,,Congratulate Doug McDermott for his outstanding accomplishments in the 2012-2013 basketball season,20261
LR152,Pirsch,,Extend deepest sympathy to the victims of the bombings at the Boston Marathon and their families,20285
LR153,Crawford,,"Congratulate Johnny Torres, Assistant Coach of the Creighton University men's soccer team, for receiving national recognition for his work as a coach and mentor",20270
LR154,Krist,,Congratulate Justin Myers and William Scheopner for the awards they received at the 2012 National History Day competition,18089
LR155,Chambers,Referral,Create the Tax Modernization Committee as a special legislative committee,20365
LR156,Crawford,,Congratulate Jerry Mosser on being the first honoree inducted into the Bellevue University Athletic Hall of Fame and recognize his years of service,20338
LR157,Seiler,,Congratulate Stacy Shaw on her remarkable finish in the 2013 Boston Marathon,20390
LR158,Davis,,Congratulate the Beel Family on receiving the 2013 Nebraska Leopold Conservation Award,20370
LR159,Crawford,,Congratulate the Bellevue Mission Middle School's science olympiad team on winning the middle school division at the 2013 Nebraska Science Olympiad and extend best wishes at the national tournament  ,20402
LR160,Crawford,,Congratulate Bellevue East High School and Bellevue West High School for their achievements at the 2013 Nebraska Science Olympiad ,20407
LR161,Dubas,,Congratulate Brad Santin on achieving the rank of Eagle Scout,20451
LR162,Dubas,,Congratulate Brett Santin on achieving the rank of Eagle Scout,20452
LR163,Dubas,,Congratulate Cody McClellan on achieving the rank of Eagle Scout,20453
LR164,Dubas,,Congratulate Heath McClellan on achieving the rank of Eagle Scout,20454
LR165,Mello,Referral,Interim study to examine issues surrounding tax settlements,20517
LR166,Mello,Referral,Interim study to examine issues surrounding the creation of revolving funds to finance energy conservation measures in Nebraska K-12 school districts,20325
LR167,Mello,Referral,Interim study to examine issues surrounding personal identifying information collected by state and local governments and private businesses,20326
LR168,Davis,,Congratulate Bruce Parish on being named District VI Athletic Director of the Year and recognize his years of service in education ,20542
LR169,Davis,,Congratulate Rod Worrell on his election as president of the Nebraska Press Association,20543
LR170,Crawford,Referral,Interim study to examine the liability insurance mandate contained in the Child Care Licensing Act,20574
LR171,Dubas,Referral,Support the development and designation of a continuous Chief Standing Bear Trail from Nebraska to Oklahoma ,20605
LR172,Hansen,,"Extend sympathy to the family of Richard ""Dick"" Aupperle ",20609
LR173,Nordquist,,Recognize the Nebraska Chapter of the March of Dimes on its 75th anniversary,20428
LR174,Campbell,,"Recognize May 9, 2013, as National Children's Mental Health Awareness Day",20706
LR175,Sullivan,Referral,Interim study to examine the craft brewery industry in Nebraska to develop potential tax policy and statutory law to encourage growth of the industry,20704
LR176,Seiler,,Congratulate the students and teachers at Alcott Elementary School for gaining recognition as a National Model Professional Learning Community School,20726
LR177,Hadley,,"Extend sympathy to the families and friends of the firefighters killed in West, Texas, on April 17, 2013",20720
LR178,Hadley,,Commend various groups and individuals for taking the initiative and having the insight to support the Great Platte River Road Archway,20721
LR179,Smith,,Recognize the 20th anniversary of the commissioning of the USS Nebraska,20637
LR180,Crawford,,Congratulate Janis Elliott for receiving the NSEA Teaching Excellence Award and commend her for her dedication and service,20743
LR181,Sullivan,Referral,Interim study to examine issues under the jurisdiction of the Education Committee,20739
LR182,Education Committee,Referral,"Interim study to examine alternatives for the financing and delivery of public early childhood, elementary, and secondary education in Nebraska",20770
LR183,Larson,Referral,Interim study to examine Nebraska's drainage statutes as they apply to drainage by neighboring landowners under section 31-201 and other related statutes,20703
LR184,Larson,Referral,Interim study to examine the costs and benefits associated with lowering the age of majority to eighteen years of age,20702
LR185,Krist,,Commend Officer Leighanne Loges for her life-saving actions and for setting a high standard of professionalism for her fellow law enforcement officers,20768
LR186,Krist,Referral,"Interim study to examine issues relating to enactment of a tax-credit scholarship program as contemplated by LB14, 2013",20749
LR187,Harr,Referral,Interim study to determine whether Nebraska's business entity statutes should be updated,20723
LR188,Gloor,Referral,Interim study to examine issues relating to the implementation of the federal Patient Protection and Affordable Care Act as it pertains to Nebraska,20733
LR189,McGill,Referral,"Interim study to examine certain statutes to harmonize language, policies, and practices regarding the different classifications of cities and villages",20728
LR190,McGill,Referral,"Interim study to examine the 2012 versions of the International Residential Code, the International Building Code, and the International Energy Conservation Code to determine whether Nebraska should update the current state building code",20727
LR191,Krist,Referral,Interim study to examine all state retirement plans administered by the Public Employees Retirement Board,20828
LR192,Avery,Referral,Interim study to examine conducting elections by mail,20781
LR193,Avery,Referral,Interim study to examine the role of political parties in the election process,20782
LR194,Avery,Referral,"Interim study to examine issues under the jurisdiction of the Government, Military and Veterans Affairs Committee",20666
LR195,Brasch,,Congratulate Riley Hancock on achieving the rank of Eagle Scout,20813
LR196,Brasch,,Congratulate Kyle Stang on achieving the rank of Eagle Scout,20812
LR197,Nordquist,,Congratulate the Omaha South High School boys' soccer team for winning the 2013 Class A state championship,20834
LR198,Nebraska Retirement Systems Committee,Referral,Interim study to examine the public employees retirement systems administered by the Public Employees Retirement Board,20711
LR199,Mello,Referral,"Interim study to acquire additional information, including financial requirements, regarding the state's efforts to establish a statewide virtual/digital educational system",20765
LR200,Gloor,,Extend sympathy to the family of Michael W. Wassinger ,20823
LR201,Crawford,Referral,"Interim study to examine policy options available to the State of Nebraska to support military installations, military families, and veterans and their families",20841
LR202,Avery,Referral,Interim study to examine the issue of election day registration,20836
LR203,Haar,,Declare September 17 as Constitution Day in the State of Nebraska,20007
LR204,Brasch,,Extend sympathy to the family of Bill Orr,20835
LR205,Avery,Referral,Interim study to examine the mission and financing options as authorized by current law of the Game and Parks Commission,20859
LR206,Avery,Referral,Interim study to examine the school breakfast program,20862
LR207,Nordquist,Referral,"Interim study to examine the impact of the possession, sale, trade, and distribution of shark fins in the State of Nebraska",20845
LR208,Kolowski,Referral,Interim study to examine security in the public schools,20860
LR209,Dubas,Referral,Interim study to examine the contracts between the Dept. of Health and Human Services and provider agencies for foster care services,20861
LR210,Gloor,,Extend special recognition to the American Cancer Society in celebration of their 100th anniversary,20837
LR211,Kolowski,Referral,"Interim study to examine and define the need for increased access to, and the costs of, quality expanded learning opportunities for K-12 children, focusing on at-risk children",20893
LR212,Kolowski,Referral,Interim study to examine an allowance or aid component within the state aid formula for recognizing the costs of schools districts that encourage teachers to improve their skills and knowledge in order to increase student achievement,20892
LR213,Kolowski,Referral,Interim study to examine the college savings plans administered under the Nebraska educational savings plan trust and ways to increase plan participation,20894
LR214,Carlson,Referral,"Interim study to examine Nebraska's statutes, rules, and regulations relating to the permitting process for small surface water storage reservoirs",20873
LR215,Gloor,Referral,"Interim study to examine issues relating to enforcement and servicing of real estate loans secured by a mortgage, trust deed, or other security instrument",20890
LR216,Gloor,Referral,Interim study to examine the provisions of the Nebraska Capital Expansion Act,20891
LR217,Nordquist,,Extend sympathy to the family of Rich Lang,20879
LR218,Campbell,Referral,Interim study to examine fetal alcohol spectrum disorders,20919
LR219,Nordquist,Referral,Interim study to examine issues relating to student financial aid programs,20880
LR220,Janssen,,Extend sympathy to the family of Arch Lustberg,20883
LR221,Mello,Referral,Interim study to examine the different aspects of the state's wellness program,20911
LR222,Howard,Referral,Interim study to gather information and make recommendations necessary for the Legislature to craft a comprehensive early learning strategy for the State of Nebraska,20921
LR223,Mello,Referral,Interim study to examine issues surrounding open data policies,20936
LR224,Haar,Referral,"Interim study to examine the programs, incentives, and processes, used in other states to stimulate renewable energy projects of less than twenty megawatts that can be added without major additional transmission improvements",20927
LR225,Lathrop,,Recognize the work of Dave Garland and his many contributions to the education of Nebraska's young people,20923
LR226,Brasch,Referral,Interim study to examine concerns surrounding the operation of the Papio-Missouri River Natural Resources District,20777
LR227,Haar,Referral,Interim study to examine issues surrounding midwifery credentialing and safety measures,20886
LR228,Crawford,Referral,Interim study to examine the process by which military spouses and veterans obtain occupational licenses,20926
LR229,Smith,,Recognize Dr. Rick Black for his accomplishments and recognize the forty years he has dedicated to education,20959
LR230,Gloor,,Recognize Ron Bishop for his many achievements in conservation and congratulate him on his retirement,20868
LR231,Gloor,,Recognize Milt Moravek for his many achievements in conservation and congratulate him on his retirement,20869
LR232,Gloor,Referral,"Interim study to examine the process of applying for and attaining health care professional licensing when the applicant has a license, education, or credentialing from states and schools outside of Nebraska",20946
LR233,Harms,Referral,"Interim study to review federal and state laws on the practice of businesses such as gas stations, hotels, or other businesses, placing holds on credit cards for more than the amount of the purchase",20663
LR234,Harms,Referral,"Interim study to examine ways to assist in the development of budget, revenue, and fiscal note projections through comprehensive and targeted economic or demographic evaluations that are conducted in order to enhance policy decision making to ensure a balanced state budget",20793
LR235,Harms,Referral,Interim study to examine the adoption process under the current safe haven law,20661
LR236,Harms,Referral,Interim study to explore methods by which to prevent increases in motor vehicle injuries and fatalities as a result of the increase in the the aging population forecasts,20662
LR237,Campbell,Referral,Interim study to assess the extent to which Nebraska has implemented key provisions of the federal Fostering Connections to Success and Increasing Adoptions Act of 2008,20949
LR238,Dubas,Referral,"Interim study to examine the Access Nebraska system, as well as the separation of the economic assistance programs from the medicaid program",20958
LR239,Howard,Referral,Interim study to examine the Supplemental Nutrition Assistance Program (SNAP),20948
LR240,Pirsch,Referral,Interim study to examine the need for amending the Nebraska Wage Payment and Collection Act relating to payment of PTO benefits when leaving employment,20783
LR241,Campbell,Referral,"Interim study to examine the financial impact of, and financing options for, medicaid expansion under the Patient Protection and Affordable Care Act for medical assistance for newly eligible individuals",20974
LR242,Harms,Referral,Interim study to examine the methods of encouraging transition from adult education to postsecondary education for adults,20990
LR243,Gloor,Referral,Interim study to examine the future of emergency medical services in Nebraska,20992
LR244,Mello,Referral,Interim study to examine issues surrounding the Nebraska Public Safety Communication System,20931
LR245,Mello,Referral,Interim study to examine issues relating to recycling,21019
LR246,Nebraska Retirement Systems Committee,Referral,Interim study to conduct a comparison of the school employees and Class V school employees retirement plans,20956
LR247,Nordquist,Referral,Interim study to examine purchase of service credits in public retirement plans,20954
LR248,Nordquist,Referral,Interim study to examine service requirements in the School Employees Retirement Act,20955
